subjectLabel,relation,objectLabel
Gabon,described by source,Encyclopædia Britannica 11th edition
Bulgaria,central bank,Bulgarian National Bank
Bulgaria,replaces,People's Republic of Bulgaria
Bulgaria,located in/on physical feature,Balkans
Bulgaria,official symbol,lion
Bulgaria,lowest point,Black Sea
Bulgaria,currency,Bulgarian lev
Bulgaria,highest point,Musala
Bulgaria,official language,Bulgarian
Bulgaria,capital,Sofia
Bulgaria,head of state,Rumen Radev
Bulgaria,located in or next to body of water,Black Sea
Bulgaria,continent,Europe
Bulgaria,named after,Bulgars
Bulgaria,twinned administrative body,Toyoake
Bulgaria,legislative body,National Assembly of Bulgaria
Bulgaria,flag,flag of Bulgaria
Bulgaria,head of government,Nikolay Denkov
Romania,official language,Romanian
Romania,basic form of government,semi-presidential system
Romania,capital,Bucharest
Romania,flag,flag of Romania
Romania,continent,Europe
Romania,currency,Romanian Leu
Romania,head of state,Klaus Iohannis
Romania,legislative body,Parliament of Romania
Romania,executive body,Government of Romania
Romania,head of government,Marcel Ciolacu
Bulgaria,driving side,right
Bulgaria,history of topic,history of Bulgaria
The Gambia,located in or next to body of water,Atlantic Ocean
The Gambia,continent,Africa
The Gambia,shares border with,Senegal
Bulgaria,economy of topic,economy of Bulgaria
Bulgaria,railway traffic side,right
The Gambia,basic form of government,republic
The Gambia,capital,Banjul
The Gambia,head of state,Adama Barrow
The Gambia,currency,dalasi
The Gambia,flag,flag of the Gambia
The Gambia,official language,English
The Gambia,head of government,Adama Barrow
The Gambia,headquarters location,Banjul
The Gambia,located in/on physical feature,West Africa
The Gambia,named after,Gambia River
The Gambia,central bank,Central Bank of The Gambia
The Gambia,part of,West Africa
Romania,highest point,Moldoveanu Peak
Romania,different from,Romagna
Romania,history of topic,history of Romania
Romania,central bank,National Bank of Romania
Romania,lowest point,Black Sea
Romania,replaces,Socialist Republic of Romania
Romania,driving side,right
Guinea,replaces,French West Africa
Guinea,located in/on physical feature,West Africa
Guinea,described by source,Encyclopædia Britannica 11th edition
Guinea,central bank,Central Bank of the Republic of Guinea
Guinea,highest point,Mount Richard-Molard
Guinea,lowest point,Atlantic Ocean
Guinea,history of topic,history of Guinea
Guinea-Bissau,located in or next to body of water,Atlantic Ocean
Guinea-Bissau,flag,flag of Guinea-Bissau
Guinea,driving side,right
Guinea,economy of topic,economy of Guinea
Guinea-Bissau,located in/on physical feature,West Africa
Guinea-Bissau,continent,Africa
Guinea-Bissau,official language,Portuguese
Guinea-Bissau,currency,West African CFA franc
Guinea-Bissau,central bank,Central Bank of West African States
Guinea-Bissau,head of state,Umaro Sissoco Embaló
Guinea-Bissau,capital,Bissau
Guinea-Bissau,replaces,Portuguese Guinea
Guinea-Bissau,different from,Guinea
Guinea-Bissau,lowest point,Atlantic Ocean
Guinea-Bissau,history of topic,history of Guinea-Bissau
Guinea-Bissau,driving side,right
Ivory Coast,capital,Yamoussoukro
Ivory Coast,continent,Africa
Ivory Coast,located in or next to body of water,Atlantic Ocean
Ivory Coast,head of state,Alassane Ouattara
Ivory Coast,flag,flag of Ivory Coast
Ivory Coast,basic form of government,republic
Ivory Coast,named after,coast
Ivory Coast,currency,West African CFA franc
Ivory Coast,part of,West Africa
Ivory Coast,highest point,Mount Richard-Molard
Ivory Coast,lowest point,Gulf of Guinea
Ivory Coast,central bank,Central Bank of West African States
Ivory Coast,described by source,Encyclopædia Britannica 11th edition
Ivory Coast,located in/on physical feature,West Africa
Ivory Coast,driving side,right
Ivory Coast,replaces,French West Africa
Albania,official language,Albanian
Albania,flag,flag of Albania
Albania,capital,Tirana
Albania,basic form of government,parliamentary system
Albania,anthem,Himni i Flamurit
Albania,currency,Albanian lek
Albania,continent,Europe
Albania,legislative body,Parliament of Albania
Albania,head of state,Bajram Begaj
Albania,highest judicial authority,Constitutional Court of Albania
Albania,head of government,Edi Rama
Cameroon,continent,Africa
Cameroon,basic form of government,republic
Cameroon,highest judicial authority,Supreme Court of Cameroon
Cameroon,capital,Yaoundé
Cameroon,head of state,Paul Biya
Cameroon,twinned administrative body,Tsushima
Cameroon,flag,flag of Cameroon
Cameroon,currency,Central African CFA franc
Cameroon,anthem,"O Cameroon, Cradle of Our Forefathers"
Cameroon,part of,Central Africa
Cameroon,head of government,Joseph Ngute
Cameroon,located in/on physical feature,Central Africa
Cameroon,highest point,Mount Cameroon
Cameroon,central bank,Bank of Central African States
Cameroon,described by source,Brockhaus and Efron Encyclopedic Dictionary
Ivory Coast,production statistics,cocoa bean
Ivory Coast,history of topic,history of Ivory Coast
Cameroon,lowest point,Bight of Biafra
Cameroon,driving side,right
Cameroon,history of topic,history of Cameroon
Cape Verde,currency,Cape Verdean escudo
Cape Verde,head of state,José Maria Neves
Cape Verde,capital,Praia
Cape Verde,continent,Africa
Cape Verde,named after,Cap-Vert
Cape Verde,flag,flag of Cape Verde
Cape Verde,head of government,Ulisses Correia e Silva
Cape Verde,follows,Portuguese Empire
Cape Verde,located in or next to body of water,Atlantic Ocean
Cape Verde,located in/on physical feature,Macaronesia
Cape Verde,highest point,Pico do Fogo
Cape Verde,described by source,Brockhaus and Efron Encyclopedic Dictionary
Cape Verde,central bank,Bank of Cape Verde
Cameroon,railway traffic side,right
Cape Verde,history of topic,history of Cape Verde
Croatia,continent,Europe
Cape Verde,different from,Cap-Vert
Cape Verde,driving side,right
Croatia,capital,Zagreb
Croatia,official language,Croatian
Croatia,basic form of government,republic
Croatia,head of state,Zoran Milanović
Croatia,currency,Euro
Croatia,flag,flag of Croatia
Croatia,legislative body,Parliament of Croatia
Croatia,executive body,Government of Croatia
Croatia,anthem,Lijepa naša domovino
Croatia,head of government,Andrej Plenković
Azerbaijan,currency,Azerbaijani manat
Azerbaijan,head of state,Ilham Aliyev
Azerbaijan,capital,Baku
Azerbaijan,official language,Azerbaijani
Azerbaijan,flag,flag of Azerbaijan
Azerbaijan,continent,Asia
Azerbaijan,legislative body,National Assembly of Azerbaijan
Slovakia,history of topic,history of Slovakia
Slovenia,lowest point,Adriatic Sea
Slovakia,railway traffic side,right
Slovenia,central bank,Bank of Slovenia
Slovenia,history of topic,history of Slovenia
Slovenia,driving side,right
Gabon,continent,Africa
Gabon,head of state,Ali Bongo Ondimba
Gabon,flag,flag of Gabon
Gabon,located in or next to body of water,Atlantic Ocean
Gabon,basic form of government,republic
Gabon,twinned administrative body,Aisai
Gabon,named after,pea coat
Bulgaria,has cabinet,Council of Ministers of Bulgaria
Bulgaria,official observer status in organisation,European Space Agency
Romania,railway traffic side,right
Romania,geography of topic,geography of Romania
Gabon,capital,Libreville
Gabon,currency,Central African CFA franc
The Gambia,lowest point,Atlantic Ocean
The Gambia,history of topic,history of the Gambia
The Gambia,different from,Gambia River
Guinea,currency,Guinean franc
Guinea,located in or next to body of water,Atlantic Ocean
The Gambia,driving side,right
Guinea,continent,Africa
Guinea,capital,Conakry
Guinea,part of,West Africa
Guinea,basic form of government,republic
Guinea,flag,flag of Guinea
Azerbaijan,highest point,Mount Bazardüzü
Azerbaijan,lowest point,Caspian Sea
Azerbaijan,central bank,Central Bank of Azerbaijan
Liberia,located in or next to body of water,Atlantic Ocean
Liberia,flag,flag of Liberia
Liberia,highest judicial authority,Supreme Court of Liberia
Liberia,continent,Africa
Liberia,currency,Liberian dollar
Azerbaijan,driving side,right
Liberia,official language,English
Liberia,capital,Monrovia
Liberia,head of state,George Weah
Azerbaijan,described by source,Encyclopædia Britannica 11th edition
Liberia,head of government,George Weah
Andorra,official language,Catalan
Andorra,continent,Europe
Andorra,legislative body,General Council of Andorra
Andorra,flag,flag of Andorra
Andorra,currency,Euro
Andorra,capital,Andorra la Vella
Andorra,executive body,Executive Council of Andorra
Liberia,located in/on physical feature,West Africa
Andorra,head of government,Xavier Espot Zamora
Liberia,part of,West Africa
Liberia,highest point,Mount Wuteve
Libya,capital,Tripoli
Libya,basic form of government,republic
Libya,continent,Africa
Libya,located in or next to body of water,Mediterranean Sea
Libya,official language,Arabic
Libya,flag,flag of Libya
Libya,currency,Libyan dinar
Libya,follows,Great Socialist People's Libyan Arab Jamahiriya
Andorra,driving side,right
Andorra,highest point,Coma Pedrosa
Liberia,lowest point,Atlantic Ocean
Andorra,part of,Catalan Countries
Liberia,history of topic,history of Liberia
Liberia,driving side,right
Andorra,language used,Catalan
Libya,part of,North Africa
Libya,located in/on physical feature,North Africa
Libya,central bank,Central Bank of Libya
Libya,highest point,Bikku Bitti
Libya,replaces,Great Socialist People's Libyan Arab Jamahiriya
Kazakhstan,continent,Asia
Kazakhstan,basic form of government,presidential system
Kazakhstan,twinned administrative body,Toyota
Kazakhstan,flag,flag of Kazakhstan
Kazakhstan,capital,Astana
Kazakhstan,head of state,Kassym-Jomart Tokayev
Kazakhstan,named after,Kazakhs
Kazakhstan,head of government,Älihan Smaiylov
Kazakhstan,currency,Kazakhstani tenge
Kazakhstan,located in/on physical feature,Central Asia
Kazakhstan,highest point,Khan Tengri
Croatia,central bank,Croatian National Bank
Croatia,lowest point,Adriatic Sea
Croatia,located in/on physical feature,Balkans
Croatia,highest point,Sinjal
Croatia,history of topic,history of Croatia
Croatia,driving side,right
Albania,central bank,Bank of Albania
Albania,replaces,People's Socialist Republic of Albania
Albania,lowest point,Adriatic Sea
Albania,studied in,albanology
Albania,history of topic,history of Albania
Albania,highest point,Korab
Albania,driving side,right
Albania,economy of topic,economy of Albania
Azerbaijan,railway traffic side,right
Azerbaijan,history of topic,history of Azerbaijan
Croatia,railway traffic side,right
Croatia,economy of topic,economy of Croatia
Libya,history of topic,history of Libya
Libya,driving side,right
Malta,history of topic,history of Malta
Malta,lowest point,Mediterranean Sea
Croatia,demographics of topic,demographics of Croatia
Malta,demographics of topic,demographics of Malta
Mauritania,located in or next to body of water,Atlantic Ocean
Libya,madhhab,Malikism
Mauritania,flag,flag of Mauritania
Mauritania,capital,Nouakchott
Mauritania,continent,Africa
Mauritania,official language,Arabic
Mauritania,currency,Mauritanian ouguiya
Mauritania,head of state,Mohamed Ould Ghazouani
Malawi,located in/on physical feature,Southern Africa
Malawi,central bank,Reserve Bank of Malawi
Malawi,history of topic,history of Malawi
Malawi,highest point,Mulanje Massif
Malawi,lowest point,Shire River
Malawi,different from,Marawi
Malawi,geography of topic,geography of Malawi
Madagascar,currency,ariary
Madagascar,flag,flag of Madagascar
Madagascar,continent,Africa
Madagascar,capital,Antananarivo
Madagascar,head of state,Andry Rajoelina
Madagascar,part of,East Africa
Madagascar,lowest point,Indian Ocean
Madagascar,basic form of government,republic
Madagascar,highest point,Maromokotro
Madagascar,history of topic,history of Madagascar
Madagascar,driving side,right
Madagascar,central bank,Central Bank of Madagascar
Malta,currency,Euro
Malta,shares border with,Italy
Malta,flag,flag of Malta
Malta,head of government,Robert Abela
Malta,head of state,Myriam Spiteri Debono
Malta,continent,Europe
Malta,capital,Valletta
Malta,located in or next to body of water,Mediterranean Sea
Malta,religion or worldview,Christianity
Malta,named after,honey
Malta,basic form of government,parliamentary democracy
Malta,award received,George Cross
Malta,located in/on physical feature,Europe
Malta,central bank,Central Bank of Malta
Malta,highest point,Ta' Dmejrek
Malta,described by source,Encyclopædia Britannica 11th edition
Mauritania,located in/on physical feature,Sahel
Mauritania,highest point,Kediet ej Jill
Mauritania,central bank,Central Bank of Mauritania
Mauritania,replaces,French West Africa
Mauritania,driving side,right
Mauritania,history of topic,history of Mauritania
Montenegro,official language,Montenegrin
Mauritania,madhhab,Malikism
Montenegro,continent,Europe
Mauritania,economy of topic,economy of Mauritania
Montenegro,currency,Euro
Montenegro,legislative body,Parliament of Montenegro
Montenegro,basic form of government,republic
Montenegro,flag,flag of Montenegro
Montenegro,named after,Lovćen
Montenegro,head of state,Jakov Milatović
Morocco,flag,flag of Morocco
Morocco,continent,Africa
Morocco,head of state,Mohammed VI of Morocco
Morocco,head of government,Aziz Akhannouch
Morocco,executive body,Cabinet of Morocco
Morocco,capital,Rabat
Morocco,currency,Moroccan dirham
Morocco,basic form of government,constitutional monarchy
Morocco,part of,North Africa
Montenegro,located in/on physical feature,Balkans
Mauritius,continent,Africa
Mauritius,currency,Mauritian rupee
Mauritius,head of government,Pravind Jugnauth
Mauritius,capital,Port Louis
Mauritius,flag,flag of Mauritius
Mauritius,head of state,Prithvirajsing Roopun
Mauritius,part of,East Africa
Mauritius,named after,Mauritius Island
Mauritius,executive body,Government of Mauritius
Montenegro,driving side,right
Montenegro,history of topic,history of Montenegro
Mauritius,legislative body,National Assembly of Mauritius
Montenegro,lowest point,Adriatic Sea
Mauritius,lowest point,Indian Ocean
Mauritius,highest point,Piton de la Petite Rivière Noire
Mauritius,described by source,Encyclopædia Britannica 11th edition
Mauritius,geography of topic,geography of Mauritius
Mauritius,central bank,Bank of Mauritius
Vatican City,continent,Europe
Vatican City,currency,Euro
Vatican City,executive body,Governorate of Vatican City State
Vatican City,named after,Vatican Hill
Vatican City,flag,flag of Vatican City
Vatican City,head of state,Pope Francis
Vatican City,heritage designation,World Heritage Site
Vatican City,replaces,Papal States
Vatican City,present in work,Civilization V
Vatican City,award received,Ig Nobel Prize
Vatican City,foundational text,Lateran Treaty
Vatican City,head of government,Fernando Vérgez Alzaga
Vatican City,owned by,Holy See
Vatican City,broadcast by,Vatican Radio
Vatican City,lowest point,Saint Peter's Square
Vatican City,highest point,Vatican Hill
Vatican City,different from,Holy See
Vatican City,driving side,right
Vatican City,office held by head of state,pope
Vatican City,house publication,Acta Apostolicae Sedis
Mozambique,continent,Africa
Mozambique,capital,Maputo
Mozambique,official language,Portuguese
Mozambique,flag,flag of Mozambique
Mozambique,named after,Island of Mozambique
Mozambique,headquarters location,Maputo
Mozambique,currency,Mozambican metical
Mozambique,head of state,Filipe Nyusi
Mozambique,legislative body,Assembly of the Republic
Mauritius,different from,Mauritius Island
Mozambique,head of government,Adriano Maleiane
Mozambique,central bank,Bank of Mozambique
Mozambique,located in/on physical feature,Southern Africa
Mozambique,highest point,Monte Binga
Mozambique,lowest point,Mozambique Channel
Mozambique,history of topic,history of Mozambique
Mozambique,different from,Island of Mozambique
Morocco,central bank,Bank Al-Maghrib
Morocco,highest point,Jbel Toubkal
Morocco,driving side,right
Morocco,visitor center,Moroccan National Tourism Office
Morocco,geography of topic,geography of Morocco
Morocco,madhhab,Malikism
Morocco,history of topic,history of Morocco
Indonesia,continent,Asia
Indonesia,capital,Jakarta
Indonesia,official language,Indonesian
Indonesia,basic form of government,republic
Indonesia,flag,flag of Indonesia
Indonesia,currency,rupiah
Indonesia,named after,Indian subcontinent
Indonesia,legislative body,People's Consultative Assembly
Indonesia,head of government,Joko Widodo
Indonesia,head of state,Joko Widodo
Indonesia,highest judicial authority,Supreme Court of the Republic of Indonesia
Indonesia,lowest point,Indian Ocean
Indonesia,office held by head of state,President of Indonesia
Indonesia,history of topic,History of Indonesia
Indonesia,geography of topic,geography of Indonesia
Niger,located in/on physical feature,Sahel
Niger,part of,West Africa
Niger,central bank,Central Bank of West African States
Niger,highest point,Mont Idoukal-n-Taghès
Niger,replaces,French West Africa
Niger,history of topic,history of Niger
Niger,lowest point,Niger River
Niger,different from,Nigeria
Niger,driving side,right
Niger,demographics of topic,demographics of Niger
Niger,madhhab,Malikism
Indonesia,located in/on physical feature,Southeast Asia
Indonesia,public holiday,Independence Day
Indonesia,central bank,Bank Indonesia
Indonesia,highest point,Puncak Jaya
Indonesia,office held by head of government,President of Indonesia
Namibia,official language,English
Namibia,part of,Southern Africa
Namibia,head of state,Nangolo Mbumba
Namibia,named after,Namib
Namibia,flag,flag of Namibia
Namibia,capital,Windhoek
Namibia,located in or next to body of water,Atlantic Ocean
Namibia,continent,Africa
Namibia,central bank,Bank of Namibia
Namibia,replaces,South-West Africa
Namibia,highest point,Brandberg
Namibia,located in/on physical feature,Southern Africa
Namibia,lowest point,Atlantic Ocean
Namibia,history of topic,history of Namibia
Nigeria,continent,Africa
Nigeria,located in or next to body of water,Atlantic Ocean
Nigeria,head of government,Bola Tinubu
Nigeria,official language,English
Nigeria,currency,naira
Nigeria,flag,flag of Nigeria
Nigeria,capital,Abuja
Nigeria,named after,Niger River
Nigeria,basic form of government,federal republic
Nigeria,head of state,Bola Tinubu
Nigeria,highest judicial authority,Supreme Court of Nigeria
Nigeria,part of,West Africa
Indonesia,railway traffic side,right
South Africa,continent,Africa
Nigeria,madhhab,Malikism
South Africa,currency,rand
South Africa,basic form of government,representative democracy
South Africa,twinned administrative body,Aisai
South Africa,highest judicial authority,Constitutional Court of South Africa
South Africa,executive body,Government of South Africa
South Africa,flag,flag of South Africa
South Africa,head of state,Cyril Ramaphosa
South Africa,anthem,national anthem of South Africa
South Africa,head of government,Cyril Ramaphosa
South Africa,part of,Southern Africa
South Africa,lowest point,Indian Ocean
South Africa,central bank,South African Reserve Bank
South Africa,described by source,Encyclopædia Britannica 11th edition
South Africa,different from,Southern Africa
Nigeria,located in/on physical feature,West Africa
South Africa,highest point,Mafadi
Nigeria,central bank,Central Bank of Nigeria
Nigeria,different from,Niger
Nigeria,highest point,Chappal Waddi
Nigeria,described by source,Brockhaus and Efron Encyclopedic Dictionary
Nigeria,lowest point,Lagos Island
Nigeria,history of topic,history of Nigeria
Nigeria,driving side,right
Nigeria,official symbol,Costus spectabilis
Nigeria,named by,Flora Shaw
Uganda,flag,flag of Uganda
Uganda,legislative body,Parliament of Uganda
Uganda,executive body,Government of Uganda
Uganda,part of,East Africa
Uganda,located in/on physical feature,East Africa
Uganda,central bank,Bank of Uganda
Uganda,highest point,Mount Stanley
Uganda,currency,Ugandan shilling
Uganda,continent,Africa
Uganda,basic form of government,presidential system
Uganda,capital,Kampala
Uganda,anthem,"Oh Uganda, Land of Beauty"
Uganda,head of state,Yoweri Museveni
Kazakhstan,described by source,Draft History of Qing
Kazakhstan,driving side,right
Kazakhstan,central bank,National Bank of Kazakhstan
Kazakhstan,office held by head of government,Prime Minister of Kazakhstan
Kazakhstan,history of topic,history of Kazakhstan
Malawi,currency,Malawian kwacha
Malawi,continent,Africa
Kazakhstan,lowest point,Karagiye
Malawi,flag,flag of Malawi
Malawi,named after,Lake Malawi
Malawi,capital,Lilongwe
Malawi,head of government,Lazarus Chakwera
Kazakhstan,railway traffic side,right
Malawi,legislative body,National Assembly
Malawi,head of state,Lazarus Chakwera
Niger,continent,Africa
Niger,flag,flag of Niger
Niger,named after,Niger River
Niger,capital,Niamey
Niger,legislative body,National Assembly
Niger,currency,West African CFA franc
Algeria,continent,Africa
Algeria,official language,Arabic
Algeria,located in or next to body of water,Mediterranean Sea
Algeria,flag,Flag of Algeria
Algeria,basic form of government,semi-presidential system
Algeria,anthem,Kassaman
Algeria,currency,Algerian dinar
Algeria,capital,Algiers
Algeria,head of state,Abdelmadjid Tebboune
Algeria,highest point,Mount Tahat
Algeria,central bank,Bank of Algeria
Uzbekistan,continent,Asia
Uzbekistan,official language,Uzbek
Uzbekistan,head of state,Shavkat Mirziyoyev
Uzbekistan,flag,flag of Uzbekistan
Uzbekistan,capital,Tashkent
Uzbekistan,currency,Uzbekistani som
Uzbekistan,basic form of government,presidential system
Rwanda,currency,Rwandan franc
Uzbekistan,head of government,Abdulla Nigmatovich Aripov
Rwanda,continent,Africa
Rwanda,part of,African Union
Rwanda,flag,flag of Rwanda
Rwanda,capital,Kigali
Rwanda,head of state,Paul Kagame
Rwanda,head of government,Édouard Ngirente
Uzbekistan,part of,Central Asia
Chile,highest point,Ojos del Salado
Chile,lowest point,Pacific Ocean
Chile,driving side,right
Chile,history of topic,history of Chile
Chile,central bank,Central Bank of Chile
Chile,railway traffic side,right
Rwanda,located in/on physical feature,Central Africa
Rwanda,central bank,National Bank of Rwanda
Rwanda,highest point,Mount Karisimbi
Rwanda,described by source,Brockhaus and Efron Encyclopedic Dictionary
Uzbekistan,driving side,right
Uzbekistan,public holiday,Novruz
Rwanda,history of topic,history of Rwanda
Rwanda,driving side,right
Rwanda,lowest point,Ruzizi River
Uzbekistan,railway traffic side,right
Uganda,lowest point,White Nile
South Africa,history of topic,history of South Africa
Chile,located in or next to body of water,Pacific Ocean
Chile,official language,Spanish
Chile,continent,South America
Chile,flag,flag of Chile
Chile,currency,Chilean peso
Chile,ethnic group,Chileans
Chile,head of government,Gabriel Boric
Chile,head of state,Gabriel Boric
Chile,capital,Santiago
São Tomé and Príncipe,located in/on physical feature,Central Africa
Uzbekistan,central bank,Central Bank of Uzbekistan
São Tomé and Príncipe,lowest point,Atlantic Ocean
São Tomé and Príncipe,highest point,Pico de São Tomé
São Tomé and Príncipe,driving side,right
Algeria,lowest point,Chott Melrhir
Algeria,driving side,right
Algeria,history of topic,history of Algeria
Senegal,continent,Africa
Algeria,madhhab,Malikism
Senegal,basic form of government,presidential system
Senegal,named after,Senegal River
Senegal,head of government,Bassirou Diomaye Diakhar Faye
Senegal,head of state,Bassirou Diomaye Diakhar Faye
Senegal,currency,West African CFA franc
Senegal,located in or next to body of water,Atlantic Ocean
Senegal,flag,flag of Senegal
Senegal,part of,West Africa
Senegal,located in/on physical feature,West Africa
Senegal,described by source,Brockhaus and Efron Encyclopedic Dictionary
Senegal,central bank,Central Bank of West African States
Senegal,lowest point,Atlantic Ocean
Senegal,different from,Senegal River
Singapore,continent,Asia
Singapore,flag,flag of Singapore
Singapore,currency,Singapore dollar
Singapore,highest judicial authority,Supreme Court of Singapore
Singapore,executive body,Government of Singapore
Singapore,head of state,Tharman Shanmugaratnam
Singapore,anthem,Onward Singapore
Singapore,head of government,Lawrence Wong
Singapore,legislative body,Parliament of Singapore
Singapore,part of,Southeast Asia
Bahrain,shares border with,Saudi Arabia
Bahrain,official language,Arabic
Bahrain,currency,Bahraini dinar
Bahrain,flag,flag of Bahrain
Bahrain,head of state,Hamad II of Bahrain
Bahrain,capital,Manama
Bahrain,continent,Asia
Bahrain,head of government,"Salman bin Hamad, Crown Prince of Bahrain"
Bahrain,basic form of government,constitutional monarchy
Bahrain,located in/on physical feature,Middle East
Bahrain,highest point,Mountain of Smoke
Liechtenstein,continent,Europe
Liechtenstein,official language,German
Liechtenstein,located in or next to body of water,Rhine
Liechtenstein,currency,Swiss franc
Liechtenstein,capital,Vaduz
Liechtenstein,flag,flag of Liechtenstein
Liechtenstein,legislative body,Landtag of Liechtenstein
Liechtenstein,basic form of government,constitutional monarchy
Liechtenstein,named after,House of Liechtenstein
Liechtenstein,head of state,"Hans-Adam II, Prince of Liechtenstein"
Liechtenstein,head of government,Daniel Risch
Liechtenstein,central bank,Swiss National Bank
Seychelles,continent,Africa
Seychelles,currency,Seychellois rupee
Liechtenstein,highest point,Grauspitz
Liechtenstein,archives at,Liechtensteinisches Landesarchiv
Seychelles,capital,Victoria
Seychelles,flag,flag of the Seychelles
Seychelles,head of state,Wavel Ramkalawan
Seychelles,head of government,Wavel Ramkalawan
Seychelles,named after,Jean Moreau de Séchelles
Seychelles,part of,East Africa
Seychelles,lowest point,Indian Ocean
Bahrain,central bank,Central Bank of Bahrain
Seychelles,different from,Seszele
Seychelles,central bank,Central Bank of Seychelles
Bahrain,geography of topic,geography of Bahrain
Sierra Leone,continent,Africa
Seychelles,highest point,Morne Seychellois
Bahrain,driving side,right
Sierra Leone,currency,leone
Sierra Leone,head of government,David Sengeh
Sierra Leone,capital,Freetown
Seychelles,has part(s),La Digue
Sierra Leone,discoverer or inventor,Pedro de Sintra
Sierra Leone,basic form of government,presidential system
Sierra Leone,head of state,Julius Maada Bio
Sierra Leone,located in or next to body of water,Atlantic Ocean
Sierra Leone,flag,flag of Sierra Leone
Sierra Leone,part of,West Africa
Sierra Leone,driving side,right
Sierra Leone,located in/on physical feature,West Africa
Sierra Leone,legislative body,Parliament of Sierra Leone
Sierra Leone,lowest point,Atlantic Ocean
Sierra Leone,central bank,Bank of Sierra Leone
Sierra Leone,different from,Sierra Leone River
Sierra Leone,highest point,Mount Bintumani
Sudan,continent,Africa
Sudan,capital,Khartoum
Sudan,flag,flag of Sudan
Sudan,currency,Sudanese pound
Sudan,head of state,Abdel Fattah al-Burhan
Sudan,head of government,Abdalla Hamdok
Sudan,basic form of government,federal republic
Sudan,part of,North Africa
Somalia,head of state,Hassan Sheikh Mohamud
Somalia,capital,Mogadishu
Somalia,basic form of government,federal republic
Somalia,currency,Somali shilling
Somalia,continent,Africa
Somalia,flag,flag of Somalia
Somalia,part of,East Africa
Somalia,public holiday,New Year's Day
Somalia,lowest point,Indian Ocean
Somalia,highest point,Shimbiris
Somalia,described by source,Brockhaus and Efron Encyclopedic Dictionary
Somalia,driving side,right
Sudan,lowest point,Red Sea
Sudan,central bank,Bank of Sudan
Sudan,driving side,right
Sudan,located in/on physical feature,Sahel
Sudan,replaces,Anglo-Egyptian occupation of Sudan
Armenia,flag,flag of Armenia
Armenia,currency,Armenian dram
Armenia,continent,Asia
Armenia,official language,Armenian
Armenia,legislative body,National Assembly of Armenia
Armenia,highest judicial authority,Constitutional Court of Armenia
Armenia,capital,Yerevan
Armenia,head of government,Nikol Pashinyan
Armenia,anthem,Mer Hayrenik
Armenia,head of state,Vahagn Khachatryan
Australia,capital,Canberra
Australia,flag,flag of Australia
Australia,head of state,Charles III of the United Kingdom
Australia,follows,United Kingdom of Great Britain and Ireland
Australia,anthem,Advance Australia Fair
Australia,legislative body,Parliament of Australia
Australia,discoverer or inventor,Willem Janszoon
Australia,named after,Terra Australis
Australia,currency,Australian dollar
Australia,head of government,Anthony Albanese
Armenia,central bank,Central Bank of Armenia
Armenia,highest point,Mount Aragats
Sudan,history of topic,history of Sudan
Australia,highest judicial authority,High Court of Australia
Australia,executive body,Australian Government
Australia,archives at,National Archives of Australia
Australia,significant event,Statute of Westminster 1931
Australia,located in/on physical feature,Tasmania
Australia,highest point,Mawson Peak
São Tomé and Príncipe,located in or next to body of water,Atlantic Ocean
São Tomé and Príncipe,continent,Africa
São Tomé and Príncipe,flag,flag of São Tomé and Príncipe
São Tomé and Príncipe,currency,São Tomé and Príncipe dobra
São Tomé and Príncipe,capital,São Tomé
São Tomé and Príncipe,official language,Portuguese
São Tomé and Príncipe,head of government,Patrice Trovoada
Liechtenstein,lowest point,Rhine
Liechtenstein,driving side,right
Senegal,history of topic,history of Senegal
Senegal,driving side,right
Singapore,highest point,Bukit Timah
Singapore,central bank,Monetary Authority of Singapore
Singapore,capital of,Straits Settlements
Singapore,lowest point,Singapore Strait
Singapore,present in work,Civilization V
Senegal,railway traffic side,right
Armenia,official religion,Christianity
Bahrain,madhhab,Malikism
Armenia,lowest point,Debed
Armenia,railway traffic side,right
Senegal,madhhab,Malikism
Armenia,history of topic,history of Armenia
Armenia,office held by head of state,President of Armenia
Armenia,driving side,right
Sudan,madhhab,Malikism
Australia,central bank,Reserve Bank of Australia
Australia,lowest point,Kati Thanda–Lake Eyre
Australia,history of topic,history of Australia
Australia,has part(s) of the class,state or territory of Australia
Australia,culture,culture of Australia
Australia,studied in,Australian studies
Australia,geography of topic,geography of Australia
Cook Islands,head of state,Charles III of the United Kingdom
Cook Islands,currency,New Zealand dollar
Argentina,capital,Buenos Aires
Argentina,continent,South America
Argentina,head of state,Javier Milei
Cook Islands,continent,Insular Oceania
Argentina,currency,Argentine convertible peso
Argentina,official language,Spanish
Argentina,head of government,Javier Milei
Cook Islands,flag,flag of the Cook Islands
Cook Islands,capital,Avarua
Argentina,flag,Flag of Argentina
Argentina,named after,silver
Argentina,ethnic group,European people
Argentina,legislative body,Argentine National Congress
Argentina,basic form of government,federal republic
Argentina,highest judicial authority,Supreme Court of Argentina
Cook Islands,highest point,Te Manga
Cook Islands,has part(s),Mangaia
Cook Islands,described by source,Encyclopædia Britannica 11th edition
Cook Islands,located in/on physical feature,Polynesia
China,diplomatic relation,Japan
Argentina,highest point,Aconcagua
China,history of topic,history of China
Kingdom of the Netherlands,currency,Euro
Kingdom of the Netherlands,basic form of government,constitutional monarchy
